C-GM-J21_NODE_28637_length_868_cov_1.491824	2985698	species	Leptosphaeria biglobosa negative single-stranded RNA virus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_unclassified Negarnaviricota;s_Leptosphaeria biglobosa negative single-stranded RNA virus 3"
C-GM-J21_NODE_33927_length_770_cov_1.235294	12316	genus	Ilarvirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Martellivirales;f_Bromoviridae;g_Ilarvirus"
C-GM-J21_NODE_34036_length_768_cov_2.100719	249310	family	Chrysoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Duplornaviricota;c_Chrymotiviricetes;o_Ghabrivirales;f_Chrysoviridae"
C-GM-J21_NODE_36045_length_736_cov_1.348416	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
C-GM-J21_NODE_40295_length_678_cov_1.319008	2842243	class	Leviviricetes	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes"
C-GM-J21_NODE_40299_length_678_cov_1.285950	2600106	species	Rhizoctonia solani bunya/phlebo-like virus 1	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales;s_Rhizoctonia solani bunya/phlebo-like virus 1"
C-GM-J21_NODE_57614_length_516_cov_1.232506	2027243	species	Leviviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae;s_Leviviridae sp."
C-GM-J21_NODE_58339_length_511_cov_0.949772	2732892	family	Mitoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
T-PL-M20_NODE_5348_length_2202_cov_52.279474	3066943	species	Mbeech associated narna-like virus 19	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;-_unclassified Narnaviridae;s_Mbeech associated narna-like virus 19"
T-PL-M20_NODE_5466_length_2183_cov_1.702370	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
T-PL-M20_NODE_6131_length_2081_cov_2.203187	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
T-PL-M20_NODE_6783_length_1991_cov_145.325860	2808997	species	Botourmiaviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Botourmiaviridae sp."
T-PL-M20_NODE_7788_length_1877_cov_4.818182	2809572	species	Mitoviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;-_unclassified Mitoviridae;s_Mitoviridae sp."
T-PL-M20_NODE_8156_length_1838_cov_4.203399	11012	family	Partitiviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae"
T-PL-M20_NODE_15196_length_1341_cov_1.850946	2259782	species	Linepithema humile qinvirus-like virus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria;-_unclassified RNA viruses ShiM-2016;s_Linepithema humile qinvirus-like virus 1"
T-PL-M20_NODE_22491_length_1052_cov_2.273749	2599955	no rank	Rhizoctonia solani fusarivirus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
T-PL-M20_NODE_22629_length_1047_cov_3.600616	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
T-PL-M20_NODE_25054_length_977_cov_2.024336	0	no rank	unclassified	1	0	0	0.000	
D-GM-M20_NODE_15940_length_1544_cov_1.895309	2686534	no rank	Plasmopara viticola lesion associated ourmia-like virus 62	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;g_Scleroulivirus;s_Scleroulivirus deltaplasmoparae;-_Plasmopara viticola lesion associated ourmia-like virus 62"
D-GM-M20_NODE_20733_length_1353_cov_3.449219	2732396	kingdom	Orthornavirae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae"
D-GM-M20_NODE_25229_length_1210_cov_1.767810	2972347	species	Tonghua Totiv tick virus 1	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Duplornaviricota;c_Chrymotiviricetes;o_Ghabrivirales;f_Totiviridae;-_unclassified Totiviridae;s_Tonghua Totiv tick virus 1"
D-GM-M20_NODE_30930_length_1069_cov_3.301205	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
D-GM-M20_NODE_36823_length_951_cov_1.924829	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
D-GM-M20_NODE_37742_length_935_cov_1.316705	2599955	no rank	Rhizoctonia solani fusarivirus 3	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
D-GM-M20_NODE_44017_length_837_cov_2.065445	2941149	species	Flumine narna-like virus 58	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;-_unclassified Narnaviridae;s_Flumine narna-like virus 58"
D-GM-M20_NODE_54846_length_701_cov_1.445860	191436	species	Gremmeniella abietina RNA virus MS1	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;g_Gammapartitivirus;s_Gremmeniella abietina RNA virus MS1"
D-GM-M20_NODE_61769_length_636_cov_1.976909	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
D-GM-M20_NODE_62252_length_632_cov_2.033989	2732407	phylum	Lenarviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota"
R-GM-M21_NODE_2045_length_3024_cov_1.722467	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
R-GM-M21_NODE_2428_length_2869_cov_7.480329	2732892	family	Mitoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
R-GM-M21_NODE_3095_length_2652_cov_19.975960	0	no rank	unclassified	1	0	0	0.000	
R-GM-M21_NODE_4430_length_2358_cov_2.523414	1	no rank	root	2	2	2	1.000	#NAME?
R-GM-M21_NODE_5030_length_2259_cov_2.837603	908833	no rank	unclassified Narnavirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus"
R-GM-M21_NODE_5043_length_2257_cov_3.175366	2587553	no rank	unclassified Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae"
R-GM-M21_NODE_5486_length_2189_cov_3.336011	2972081	species	Changdu Botou tick virus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Changdu Botou tick virus 1"
R-GM-M21_NODE_7702_length_1922_cov_2.764738	2743097	species	Erysiphe necator associated deltaflexivirus 4	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Deltaflexiviridae;g_Deltaflexivirus;-_unclassified Deltaflexivirus;s_Erysiphe necator associated deltaflexivirus 4"
R-GM-M21_NODE_14071_length_1471_cov_2.043634	2027243	species	Leviviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae;s_Leviviridae sp."
R-GM-M21_NODE_15617_length_1396_cov_1.848828	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-VA-J21_NODE_33019_length_982_cov_1.966997	2852980	no rank	unclassified Fiersviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae"
R-VA-J21_NODE_35189_length_949_cov_3.087900	2027243	species	Leviviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae;s_Leviviridae sp."
R-VA-J21_NODE_68589_length_644_cov_1.502627	11018	family	Togaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Martellivirales;f_Togaviridae"
R-VA-J21_NODE_114485_length_464_cov_1.506394	2736389	species	Erysiphe necator associated narnavirus 32	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Erysiphe necator associated narnavirus 32"
T-PL-M21_NODE_1219_length_3867_cov_3.022667	2732892	family	Mitoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
T-PL-M21_NODE_1487_length_3624_cov_5.551676	2842243	class	Leviviricetes	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes"
T-PL-M21_NODE_6184_length_2171_cov_2.832698	2950741	species	Hermetia illucens toti-like virus 1	2	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Duplornaviricota;c_Chrymotiviricetes;o_Ghabrivirales;f_Totiviridae;-_unclassified Totiviridae;s_Hermetia illucens toti-like virus 1"
T-PL-M21_NODE_25301_length_1025_cov_2.477941	1905681	species	Ceratobasidium partitivirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;-_unclassified Partitiviridae;s_Ceratobasidium partitivirus"
T-PL-M21_NODE_71375_length_436_cov_1.933884	2027243	species	Leviviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Leviviricetes;o_Norzivirales;f_Fiersviridae;-_unclassified Fiersviridae;s_Leviviridae sp."
M-PL-A20_NODE_35_length_9895_cov_18.433109	1	no rank	root	1	1	1	1.000	#NAME?
M-GM-M21_NODE_1341_length_3388_cov_774.003017	2732892	family	Mitoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
M-GM-M21_NODE_1450_length_3322_cov_40.608803	2732407	phylum	Lenarviricota	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota"
M-GM-M21_NODE_1698_length_3186_cov_75.664311	3016287	species	Binucleate Rhizoctonia mitovirus 1	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Binucleate Rhizoctonia mitovirus 1"
M-GM-M21_NODE_1752_length_3157_cov_4.831712	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
M-GM-M21_NODE_1799_length_3127_cov_3.214800	343865	no rank	unclassified Mitovirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus"
M-GM-M21_NODE_1867_length_3088_cov_153.120730	1708343	species	Rhizoctonia solani mitovirus 8	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Rhizoctonia solani mitovirus 8"
M-GM-M21_NODE_2186_length_2935_cov_20.811321	2732892	family	Mitoviridae	3	3	3	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
M-GM-M21_NODE_2373_length_2861_cov_3.345768	2599955	no rank	Rhizoctonia solani fusarivirus 3	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
M-GM-M21_NODE_2617_length_2774_cov_6.203628	2732892	family	Mitoviridae	4	4	4	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae"
M-GM-M21_NODE_2917_length_2678_cov_10.172745	2814331	species	Grapevine-associated narna-like virus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;-_unclassified Narnaviridae;s_Grapevine-associated narna-like virus 3"
M-VA-M21_NODE_2168_length_2350_cov_3.196311	2809572	species	Mitoviridae sp.	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;-_unclassified Mitoviridae;s_Mitoviridae sp."
M-VA-M21_NODE_2892_length_2140_cov_1.681664	0	no rank	unclassified	1	0	0	0.000	
M-VA-M21_NODE_4571_length_1828_cov_4.098006	3028985	species	Hangzhou mito-like virus 8	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;-_unclassified Mitoviridae;s_Hangzhou mito-like virus 8"
M-VA-M21_NODE_10349_length_1323_cov_2.440800	2707286	species	de Kerguelen virus	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria;s_de Kerguelen virus"
M-VA-M21_NODE_11006_length_1288_cov_2.422222	2599955	no rank	Rhizoctonia solani fusarivirus 3	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Fusariviridae;g_Alphafusarivirus;s_Alphafusarivirus rhizoctoniae;-_Rhizoctonia solani fusarivirus 3"
M-VA-M21_NODE_24355_length_871_cov_1.169173	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
C-AM-M21_NODE_14_length_9765_cov_7.605861	1	no rank	root	2	1	1	1.000	#NAME?
C-AM-M21_NODE_55_length_7268_cov_4.632662	2732396	kingdom	Orthornavirae	3	2	1	0.500	"d_Viruses;-_Riboviria;k_Orthornavirae"
C-AM-M21_NODE_96_length_6284_cov_9.919981	10239	superkingdom	Viruses	2	2	2	1.000	d_Viruses
C-AM-M21_NODE_386_length_4530_cov_7.558672	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-VA-J21_NODE_2956_length_2547_cov_20.002021	0	no rank	unclassified	1	0	0	0.000	
R-VA-J21_NODE_3150_length_2495_cov_34.078448	343865	no rank	unclassified Mitovirus	6	6	3	0.510	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus"
R-VA-J21_NODE_3624_length_2371_cov_10.302002	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
R-VA-J21_NODE_3790_length_2337_cov_32.999558	0	no rank	unclassified	1	0	0	0.000	
R-VA-J21_NODE_3906_length_2312_cov_5.572577	3077426	species	Diaporthe gulyae mitovirus 2	7	6	6	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Mitovirus;-_unclassified Mitovirus;s_Diaporthe gulyae mitovirus 2"
R-VA-J21_NODE_5022_length_2125_cov_27.272904	2808997	species	Botourmiaviridae sp.	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Botourmiaviridae sp."
R-VA-J21_NODE_7232_length_1869_cov_2.721604	0	no rank	unclassified	1	0	0	0.000	
R-VA-J21_NODE_9397_length_1702_cov_1.896869	2743099	species	Erysiphe necator associated flexivirus 2	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;-_unclassified Tymovirales;s_Erysiphe necator associated flexivirus 2"
R-VA-J21_NODE_22473_length_1184_cov_2.384338	37960	no rank	unclassified Partitiviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;-_unclassified Partitiviridae"
R-VA-J21_NODE_30625_length_1020_cov_1.111932	2560063	family	Botourmiaviridae	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
R-RA-M21_NODE_27_length_8955_cov_5.551115	1980613	no rank	unclassified Bunyavirales	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales"
R-RA-M21_NODE_28_length_8858_cov_3.550939	1980613	no rank	unclassified Bunyavirales	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales"
R-RA-M21_NODE_29_length_8837_cov_5.041077	1980613	no rank	unclassified Bunyavirales	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales"
R-RA-M21_NODE_30_length_8773_cov_4.440230	1980613	no rank	unclassified Bunyavirales	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales"
R-RA-M21_NODE_69_length_6763_cov_41.116741	2559587	clade	Riboviria	2	1	1	1.000	"d_Viruses;-_Riboviria"
R-RA-M21_NODE_73_length_6657_cov_3.748937	1980613	no rank	unclassified Bunyavirales	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales"
R-RA-M21_NODE_618_length_3658_cov_7.914086	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-RA-M21_NODE_708_length_3482_cov_7.400117	1	no rank	root	2	1	1	1.000	#NAME?
R-RA-M21_NODE_924_length_3248_cov_5.514331	2719521	species	Plasmopara viticola lesion associated narnavirus 36	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Amabiliviricetes;o_Wolframvirales;f_Narnaviridae;g_Narnavirus;-_unclassified Narnavirus;s_Plasmopara viticola lesion associated narnavirus 36"
R-RA-M21_NODE_1293_length_2947_cov_2.500000	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
R-JV-J21_NODE_1056_length_3487_cov_185.356766	3068666	species	Rhizoctonia cerealis duamitovirus	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;g_Duamitovirus;-_unclassified Duamitovirus;s_Rhizoctonia cerealis duamitovirus"
R-JV-J21_NODE_2485_length_2645_cov_4.907854	1945524	species	Verticillium dahliae RNA virus	2	1	1	1.000	"d_Viruses;-_unclassified viruses;s_Verticillium dahliae RNA virus"
R-JV-J21_NODE_2579_length_2614_cov_5.185754	2809572	species	Mitoviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;-_unclassified Mitoviridae;s_Mitoviridae sp."
R-JV-J21_NODE_2914_length_2511_cov_8.335931	2809572	species	Mitoviridae sp.	3	3	3	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Howeltoviricetes;o_Cryppavirales;f_Mitoviridae;-_unclassified Mitoviridae;s_Mitoviridae sp."
R-JV-J21_NODE_4016_length_2236_cov_7.368007	2587553	no rank	unclassified Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae"
R-JV-J21_NODE_5129_length_2037_cov_3.728106	37960	no rank	unclassified Partitiviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Partitiviridae;-_unclassified Partitiviridae"
R-JV-J21_NODE_16868_length_1197_cov_2.948399	2686556	no rank	Plasmopara viticola lesion associated ourmia-like virus 82	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;g_Penoulivirus;s_Penoulivirus alphaplasmoparae;-_Plasmopara viticola lesion associated ourmia-like virus 82"
R-JV-J21_NODE_23176_length_998_cov_1.471351	2587553	no rank	unclassified Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae"
R-JV-J21_NODE_27063_length_904_cov_1.096270	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
C-HP-J21_NODE_7_length_16737_cov_59.329513	1437183	clade	Mesangiospermae	80	75	72	0.960	"-_cellular organisms;d_Eukaryota;k_Viridiplantae;p_Streptophyta;-_Streptophytina;-_Embryophyta;-_Tracheophyta;-_Euphyllophyta;-_Spermatophyta;c_Magnoliopsida;-_Mesangiospermae"
M-JV-J21_NODE_6520_length_2032_cov_6.918326	2808997	species	Botourmiaviridae sp.	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae;-_unclassified Botourmiaviridae;s_Botourmiaviridae sp."
M-JV-J21_NODE_11797_length_1617_cov_4.386010	2918179	species	Penicillium vanoranjei associated RNA virus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;-_unclassified Riboviria;s_Penicillium vanoranjei associated RNA virus 1"
M-JV-J21_NODE_11987_length_1607_cov_3.020860	2560063	family	Botourmiaviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
M-JV-J21_NODE_13340_length_1530_cov_2.676047	2560063	family	Botourmiaviridae	2	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Lenarviricota;c_Miaviricetes;o_Ourlivirales;f_Botourmiaviridae"
T-BH-M20_NODE_61_length_7314_cov_53.262809	2497569	phylum	Negarnaviricota	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota"
T-BH-M20_NODE_83_length_6958_cov_13.553813	2592780	species	Monilinia benyvirus C	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Hepelivirales;f_Benyviridae;-_unclassified Benyviridae;s_Monilinia benyvirus C"
T-BH-M20_NODE_180_length_5971_cov_4.482876	12176	genus	Potexvirus	5	5	4	0.760	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Alsuviricetes;o_Tymovirales;f_Alphaflexiviridae;g_Potexvirus"
T-BH-M20_NODE_183_length_5945_cov_21.390327	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
T-BH-M20_NODE_195_length_5839_cov_4.692161	39748	family	Hypoviridae	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Pisuviricota;c_Duplopiviricetes;o_Durnavirales;f_Hypoviridae"
T-BH-M20_NODE_2009_length_3085_cov_23.470452	0	no rank	unclassified	1	0	0	0.000	
C-RA-A20_NODE_46_length_7030_cov_21.775909	1980410	order	Bunyavirales	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales"
C-RA-A20_NODE_49_length_6881_cov_44.013954	2559587	clade	Riboviria	3	3	3	1.000	"d_Viruses;-_Riboviria"
C-RA-A20_NODE_60_length_6668_cov_3.964822	2559587	clade	Riboviria	1	1	1	1.000	"d_Viruses;-_Riboviria"
C-RA-A20_NODE_131_length_5537_cov_6.081991	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
C-RA-A20_NODE_319_length_4378_cov_9.534959	10239	superkingdom	Viruses	1	1	1	1.000	d_Viruses
C-RA-A20_NODE_321_length_4377_cov_2.677045	2972695	species	Bat faecal associated bunyavirus 1	1	1	1	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Negarnaviricota;-_Polyploviricotina;c_Ellioviricetes;o_Bunyavirales;-_unclassified Bunyavirales;s_Bat faecal associated bunyavirus 1"
C-RA-A20_NODE_645_length_3595_cov_208.101647	0	no rank	unclassified	1	0	0	0.000	
C-RA-A20_NODE_767_length_3419_cov_3.039450	473783	no rank	unclassified Umbravirus	2	2	2	1.000	"d_Viruses;-_Riboviria;k_Orthornavirae;p_Kitrinoviricota;c_Tolucaviricetes;o_Tolivirales;f_Tombusviridae;-_Calvusvirinae;g_Umbravirus;-_unclassified Umbravirus"
